  -1	  -1		   3.30505862E-02	   2.74618043E-05		   3.16621748E-02	   2.72105484E-05
   0	  -1		   4.71370325E-02	   2.46276260E-05		   3.76646697E-02	   2.42844503E-05
   1	  -1		   3.30519006E-02	   2.37163460E-05		   3.16644281E-02	   2.37681240E-05
   2	  -1		   3.01346604E-02	   2.45063804E-05		   2.99047218E-02	   2.45390972E-05
  -1	   0		   4.71453556E-02	   2.69918338E-05		   3.76693694E-02	   2.61108825E-05
   0	   0		   1.97643859E-01	   2.62923691E-05		   4.13931781E-02	   2.62931528E-05
   1	   0		   4.71453556E-02	   2.69918338E-05		   3.76693694E-02	   2.61108825E-05
   2	   0		   3.30463856E-02	   2.70965936E-05		   3.16550097E-02	   2.66704464E-05
  -1	   1		   3.30519006E-02	   2.37163460E-05		   3.16644281E-02	   2.37681240E-05
   0	   1		   4.71370325E-02	   2.46276260E-05		   3.76646697E-02	   2.42844503E-05
   1	   1		   3.30505862E-02	   2.74618043E-05		   3.16621748E-02	   2.72105484E-05
   2	   1		   3.01346604E-02	   2.45063804E-05		   2.99047218E-02	   2.45390972E-05
  -1	   2		   3.01523040E-02	   2.57793825E-05		   2.99218617E-02	   2.56341018E-05
   0	   2		   3.30515874E-02	   2.56407339E-05		   3.16645770E-02	   2.59483124E-05
   1	   2		   3.01523040E-02	   2.57793825E-05		   2.99218617E-02	   2.56341018E-05
   2	   2		   3.81918994E-02	   2.44951203E-05		   3.42620670E-02	   2.39053508E-05
