  -3	  -3		   4.94134592E-02	   4.85795570E-05		   4.94090841E-02	   4.85788037E-05
  -2	  -3		   4.97818732E-02	   4.68922057E-05		   4.97774014E-02	   4.68941488E-05
  -1	  -3		   5.06204502E-02	   4.84835424E-05		   5.06075303E-02	   4.84848745E-05
   0	  -3		   5.05426183E-02	   4.93334420E-05		   5.05353062E-02	   4.93445159E-05
   1	  -3		   5.06150813E-02	   4.88764692E-05		   5.06021313E-02	   4.88725395E-05
   2	  -3		   4.97812499E-02	   4.91347906E-05		   4.97767509E-02	   4.91288068E-05
   3	  -3		   4.94090222E-02	   5.04514621E-05		   4.94045712E-02	   5.04480081E-05
   4	  -3		   4.90232449E-02	   4.94220973E-05		   4.90225164E-02	   4.94191733E-05
  -3	  -2		   4.97870523E-02	   4.92675234E-05		   4.97825974E-02	   4.92619892E-05
  -2	  -2		   5.17386817E-02	   4.92700832E-05		   5.16610452E-02	   4.92427276E-05
  -1	  -2		   5.34336394E-02	   4.97267102E-05		   5.32742456E-02	   4.97269570E-05
   0	  -2		   5.42188808E-02	   4.97495280E-05		   5.41977882E-02	   4.97473778E-05
   1	  -2		   5.34240156E-02	   4.84272565E-05		   5.32647674E-02	   4.83662743E-05
   2	  -2		   5.17216727E-02	   4.97957862E-05		   5.16441905E-02	   4.98306373E-05
   3	  -2		   4.97807499E-02	   5.01665400E-05		   4.97762565E-02	   5.01604424E-05
   4	  -2		   4.96128946E-02	   5.09101593E-05		   4.95946293E-02	   5.09144070E-05
  -3	  -1		   5.06251408E-02	   4.93583152E-05		   5.06121581E-02	   4.93748721E-05
  -2	  -1		   5.34387900E-02	   5.01428456E-05		   5.32796196E-02	   5.01325660E-05
  -1	  -1		   5.92295823E-02	   5.01856698E-05		   5.87016087E-02	   5.01999605E-05
   0	  -1		   8.39038294E-02	   5.46738665E-05		   7.44138329E-02	   5.43608849E-05
   1	  -1		   5.92285929E-02	   5.11016974E-05		   5.87007738E-02	   5.11517854E-05
   2	  -1		   5.34301849E-02	   4.94965496E-05		   5.32705773E-02	   4.94546193E-05
   3	  -1		   5.06229551E-02	   4.99976117E-05		   5.06099168E-02	   4.99942948E-05
   4	  -1		   4.96973022E-02	   5.26556274E-05		   4.96912554E-02	   5.26627094E-05
  -3	   0		   5.05502321E-02	   4.91988213E-05		   5.05429383E-02	   4.91875501E-05
  -2	   0		   5.42270318E-02	   4.96646526E-05		   5.42058811E-02	   4.96738958E-05
  -1	   0		   8.38972895E-02	   5.27507661E-05		   7.44068298E-02	   5.24081511E-05
   0	   0		   2.09979409E-01	   6.16157290E-05		   7.71660768E-02	   6.16187582E-05
   1	   0		   8.38972895E-02	   5.27507661E-05		   7.44068298E-02	   5.24081511E-05
   2	   0		   5.42270318E-02	   4.96646526E-05		   5.42058811E-02	   4.96738958E-05
   3	   0		   5.05502321E-02	   4.91988213E-05		   5.05429383E-02	   4.91875501E-05
   4	   0		   4.99693095E-02	   5.11182103E-05		   4.99664406E-02	   5.11205514E-05
  -3	   1		   5.06229551E-02	   4.99976117E-05		   5.06099168E-02	   4.99942948E-05
  -2	   1		   5.34301849E-02	   4.94965496E-05		   5.32705773E-02	   4.94546193E-05
  -1	   1		   5.92285929E-02	   5.11016974E-05		   5.87007738E-02	   5.11517854E-05
   0	   1		   8.39038294E-02	   5.46738665E-05		   7.44138329E-02	   5.43608849E-05
   1	   1		   5.92295823E-02	   5.01856698E-05		   5.87016087E-02	   5.01999605E-05
   2	   1		   5.34387900E-02	   5.01428456E-05		   5.32796196E-02	   5.01325660E-05
   3	   1		   5.06251408E-02	   4.93583152E-05		   5.06121581E-02	   4.93748721E-05
   4	   1		   4.96973022E-02	   5.26556274E-05		   4.96912554E-02	   5.26627094E-05
  -3	   2		   4.97807499E-02	   5.01665400E-05		   4.97762565E-02	   5.01604424E-05
  -2	   2		   5.17216727E-02	   4.97957862E-05		   5.16441905E-02	   4.98306373E-05
  -1	   2		   5.34240156E-02	   4.84272565E-05		   5.32647674E-02	   4.83662743E-05
   0	   2		   5.42188808E-02	   4.97495280E-05		   5.41977882E-02	   4.97473778E-05
   1	   2		   5.34336394E-02	   4.97267102E-05		   5.32742456E-02	   4.97269570E-05
