  -9	  -9		   3.38433414E-04	   4.98378449E-07		   3.38030510E-04	   4.98548455E-07
  -8	  -9		   3.45273092E-04	   5.06640268E-07		   3.45157923E-04	   5.06543370E-07
  -7	  -9		   3.62482409E-04	   5.07579947E-07		   3.58858315E-04	   5.07788420E-07
  -6	  -9		   3.98489812E-04	   5.13150672E-07		   3.79621416E-04	   5.09356672E-07
  -5	  -9		   3.85899441E-04	   5.08468356E-07		   3.71301564E-04	   5.03884118E-07
  -4	  -9		   3.47964828E-04	   5.11969170E-07		   3.47881541E-04	   5.12227865E-07
  -3	  -9		   3.75028597E-04	   5.17914863E-07		   3.58903645E-04	   5.18868449E-07
  -2	  -9		   3.68112498E-04	   5.11422461E-07		   3.54263690E-04	   5.13545145E-07
  -1	  -9		   3.38213584E-04	   5.10893813E-07		   3.38147480E-04	   5.11038392E-07
   0	  -9		   3.44670599E-04	   5.06096736E-07		   3.40975062E-04	   5.04673059E-07
   1	  -9		   3.38197161E-04	   5.04228137E-07		   3.38135167E-04	   5.04094416E-07
   2	  -9		   3.67785899E-04	   5.11505072E-07		   3.54034894E-04	   5.07685738E-07
   3	  -9		   3.74806516E-04	   5.10021609E-07		   3.58713984E-04	   5.07963404E-07
   4	  -9		   3.47916558E-04	   5.09238119E-07		   3.47835503E-04	   5.09368477E-07
   5	  -9		   3.86214876E-04	   5.13589311E-07		   3.71484560E-04	   5.12121321E-07
   6	  -9		   3.98933197E-04	   5.02710831E-07		   3.79829746E-04	   5.05742710E-07
   7	  -9		   3.62535623E-04	   4.89671166E-07		   3.58836957E-04	   4.92904590E-07
   8	  -9		   3.45249949E-04	   4.90428738E-07		   3.45136034E-04	   4.90102421E-07
   9	  -9		   3.38438180E-04	   4.83864463E-07		   3.38027782E-04	   4.83747092E-07
  10	  -9		   3.35862129E-04	   4.84389163E-07		   3.35705471E-04	   4.84663647E-07
  -9	  -8		   3.45245431E-04	   4.96525517E-07		   3.45133697E-04	   4.96777016E-07
  -8	  -8		   3.79380526E-04	   4.94622270E-07		   3.65977648E-04	   4.95350865E-07
  -7	  -8		   4.03063248E-04	   4.92215216E-07		   3.81220282E-04	   4.95551792E-07
  -6	  -8		   3.74012047E-04	   5.01059923E-07		   3.65898837E-04	   5.04662173E-07
  -5	  -8		   3.53758472E-04	   5.04752635E-07		   3.52052404E-04	   5.05658459E-07
  -4	  -8		   3.54188297E-04	   5.14930161E-07		   3.49852065E-04	   5.14407755E-07
  -3	  -8		   3.66563633E-04	   5.18158586E-07		   3.56089867E-04	   5.16814537E-07
  -2	  -8		   3.49712983E-04	   5.12241271E-07		   3.46806940E-04	   5.12791758E-07
  -1	  -8		   3.49245979E-04	   5.14718393E-07		   3.45051325E-04	   5.13355842E-07
   0	  -8		   3.73372452E-04	   5.01061203E-07		   3.56794359E-04	   5.01691558E-07
   1	  -8		   3.49409757E-04	   4.94330737E-07		   3.45126826E-04	   4.97178972E-07
   2	  -8		   3.49488275E-04	   5.02530473E-07		   3.46631401E-04	   4.99419137E-07
   3	  -8		   3.66511599E-04	   5.07153322E-07		   3.55993180E-04	   5.05066295E-07
   4	  -8		   3.54155799E-04	   5.06646469E-07		   3.49774001E-04	   5.07687020E-07
   5	  -8		   3.53610771E-04	   5.15051944E-07		   3.51934231E-04	   5.15527273E-07
   6	  -8		   3.73535232E-04	   5.22928350E-07		   3.65598349E-04	   5.22177702E-07
   7	  -8		   4.02566760E-04	   5.15479350E-07		   3.80915798E-04	   5.12034711E-07
   8	  -8		   3.79523758E-04	   4.98343683E-07		   3.66076011E-04	   4.97463466E-07
   9	  -8		   3.45301823E-04	   4.90628762E-07		   3.45180386E-04	   4.90868577E-07
  10	  -8		   3.47904954E-04	   4.93707850E-07		   3.45274251E-04	   4.91394915E-07
  -9	  -7		   3.62611350E-04	   4.93817834E-07		   3.58904834E-04	   4.93409602E-07
  -8	  -7		   4.02623400E-04	   4.84816532E-07		   3.80969319E-04	   4.84332477E-07
  -7	  -7		   4.89766563E-04	   4.88936360E-07		   4.25921532E-04	   4.92403311E-07
  -6	  -7		   4.29760064E-04	   5.08086645E-07		   3.95065554E-04	   5.11531999E-07
  -5	  -7		   3.62090892E-04	   5.10411922E-07		   3.58611521E-04	   5.09963135E-07
  -4	  -7		   3.50208695E-04	   5.09544640E-07		   3.50146186E-04	   5.09688973E-07
  -3	  -7		   3.48029623E-04	   5.03077457E-07		   3.47839048E-04	   5.03292337E-07
  -2	  -7		   3.50415112E-04	   5.05555838E-07		   3.47775213E-04	   5.05214044E-07
  -1	  -7		   3.82196592E-04	   5.16988905E-07		   3.63684947E-04	   5.16269938E-07
   0	  -7		   4.14257594E-04	   5.03968352E-07		   3.80627436E-04	   5.04486160E-07
   1	  -7		   3.82603456E-04	   4.86391866E-07		   3.63894633E-04	   4.91250248E-07
   2	  -7		   3.50438207E-04	   4.88855013E-07		   3.47766038E-04	   4.90555971E-07
   3	  -7		   3.47934921E-04	   5.07078855E-07		   3.47763305E-04	   5.07053304E-07
   4	  -7		   3.50020124E-04	   5.13322726E-07		   3.49967299E-04	   5.13218199E-07
   5	  -7		   3.61944080E-04	   5.11918039E-07		   3.58428829E-04	   5.13736082E-07
   6	  -7		   4.29171609E-04	   5.15564561E-07		   3.94677353E-04	   5.23818795E-07
   7	  -7		   4.89418283E-04	   5.04976115E-07		   4.25692669E-04	   5.14462885E-07
   8	  -7		   4.03084224E-04	   4.93933594E-07		   3.81220659E-04	   4.96666998E-07
   9	  -7		   3.62384035E-04	   5.06441955E-07		   3.58793432E-04	   5.03302312E-07
  10	  -7		   4.08990911E-04	   5.09425487E-07		   3.81309389E-04	   5.02524271E-07
  -9	  -6		   3.99132296E-04	   4.83884126E-07		   3.79969985E-04	   4.88561122E-07
  -8	  -6		   3.73676282E-04	   4.89927159E-07		   3.65736809E-04	   4.87158092E-07
  -7	  -6		   4.29560545E-04	   4.93892123E-07		   3.94938852E-04	   4.93983269E-07
  -6	  -6		   3.76263438E-04	   5.05613365E-07		   3.70569900E-04	   5.05338664E-07
  -5	  -6		   3.83051841E-04	   4.97336014E-07		   3.73151807E-04	   5.00053966E-07
  -4	  -6		   4.14621909E-04	   4.93560839E-07		   3.86490252E-04	   4.97828704E-07
  -3	  -6		   3.87027064E-04	   4.97431520E-07		   3.72140047E-04	   4.98576863E-07
  -2	  -6		   3.69604978E-04	   5.07985197E-07		   3.64113843E-04	   5.05973819E-07
  -1	  -6		   3.76627112E-04	   5.15461220E-07		   3.69746469E-04	   5.11879851E-07
   0	  -6		   3.86621616E-04	   5.02979054E-07		   3.76469204E-04	   5.01072043E-07
   1	  -6		   3.76841758E-04	   4.94436065E-07		   3.69809739E-04	   4.96241735E-07
   2	  -6		   3.69538033E-04	   5.01307314E-07		   3.63989255E-04	   5.02065388E-07
   3	  -6		   3.86302053E-04	   5.27146245E-07		   3.71656683E-04	   5.22623131E-07
   4	  -6		   4.13393605E-04	   5.35982728E-07		   3.85748147E-04	   5.28750179E-07
   5	  -6		   3.82717870E-04	   5.23501447E-07		   3.72919419E-04	   5.21299814E-07
   6	  -6		   3.76105869E-04	   5.19986621E-07		   3.70491257E-04	   5.20513437E-07
   7	  -6		   4.29393651E-04	   5.04157762E-07		   3.94856678E-04	   5.06306069E-07
   8	  -6		   3.73960229E-04	   4.93179369E-07		   3.65861494E-04	   4.94291182E-07
   9	  -6		   3.98410836E-04	   5.07529185E-07		   3.79557692E-04	   5.08630687E-07
  10	  -6		   4.95303070E-04	   4.95201548E-07		   4.29287891E-04	   4.99840806E-07
  -9	  -5		   3.86435950E-04	   4.80504250E-07		   3.71607276E-04	   4.86520139E-07
  -8	  -5		   3.53659317E-04	   4.97525728E-07		   3.51998788E-04	   4.95875710E-07
  -7	  -5		   3.62055147E-04	   4.99239853E-07		   3.58522181E-04	   4.99163443E-07
  -6	  -5		   3.82606751E-04	   5.09501626E-07		   3.72857249E-04	   5.08491496E-07
  -5	  -5		   4.95147834E-04	   5.00468743E-07		   4.32411655E-04	   5.04937838E-07
  -4	  -5		   4.80965319E-04	   5.01623230E-07		   4.29976444E-04	   5.07384419E-07
  -3	  -5		   3.90778873E-04	   5.10764174E-07		   3.87517505E-04	   5.10268216E-07
