  -1	  -1		   5.22372666E-02	   5.02572202E-05		   5.14035436E-02	   5.03331792E-05
   0	  -1		   6.64033633E-02	   5.50492787E-05		   5.97832999E-02	   5.52714461E-05
   1	  -1		   5.22744008E-02	   5.99610084E-05		   5.14391770E-02	   5.99482524E-05
   2	  -1		   4.77820193E-02	   5.49802377E-05		   4.77251778E-02	   5.50023897E-05
  -1	   0		   6.64031252E-02	   5.31653688E-05		   5.97768274E-02	   5.31248329E-05
   0	   0		   2.15937146E-01	   5.74347093E-05		   5.96862753E-02	   5.74429392E-05
   1	   0		   6.64031252E-02	   5.31653688E-05		   5.97768274E-02	   5.31248329E-05
   2	   0		   5.22194295E-02	   5.08967709E-05		   5.13832649E-02	   5.05563019E-05
  -1	   1		   5.22744008E-02	   5.99610084E-05		   5.14391770E-02	   5.99482524E-05
   0	   1		   6.64033633E-02	   5.50492787E-05		   5.97832999E-02	   5.52714461E-05
   1	   1		   5.22372666E-02	   5.02572202E-05		   5.14035436E-02	   5.03331792E-05
   2	   1		   4.77820193E-02	   5.49802377E-05		   4.77251778E-02	   5.50023897E-05
  -1	   2		   4.77850864E-02	   5.21164119E-05		   4.77279253E-02	   5.20967199E-05
   0	   2		   5.22459446E-02	   5.58005493E-05		   5.14138288E-02	   5.57812460E-05
   1	   2		   4.77850864E-02	   5.21164119E-05		   4.77279253E-02	   5.20967199E-05
   2	   2		   5.23205560E-02	   4.94624445E-05		   5.11011023E-02	   4.94895379E-05
