  -1	  -1		   5.70974726E-02	   4.99681163E-05		   5.58744271E-02	   4.97348823E-05
   0	  -1		   8.26776717E-02	   4.89472767E-05		   7.21661508E-02	   4.94597716E-05
   1	  -1		   5.70990872E-02	   5.18815646E-05		   5.58783804E-02	   5.21970141E-05
   2	  -1		   5.81786374E-02	   4.53283956E-05		   5.74388852E-02	   4.53144572E-05
  -1	   0		   8.26778680E-02	   5.48594225E-05		   7.21678166E-02	   5.54655681E-05
   0	   0		   2.02520231E-01	   5.88588058E-05		   7.55661343E-02	   5.88666660E-05
   1	   0		   8.26778680E-02	   5.48594225E-05		   7.21678166E-02	   5.54655681E-05
   2	   0		   5.74664011E-02	   4.99782509E-05		   5.69548065E-02	   4.97346735E-05
  -1	   1		   5.70990872E-02	   5.18815646E-05		   5.58783804E-02	   5.21970141E-05
   0	   1		   8.26776717E-02	   4.89472767E-05		   7.21661508E-02	   4.94597716E-05
   1	   1		   5.70974726E-02	   4.99681163E-05		   5.58744271E-02	   4.97348823E-05
   2	   1		   5.81786374E-02	   4.53283956E-05		   5.74388852E-02	   4.53144572E-05
  -1	   2		   5.81822766E-02	   5.18430480E-05		   5.74434925E-02	   5.20461183E-05
   0	   2		   5.74511732E-02	   4.81953152E-05		   5.69380418E-02	   4.81779533E-05
   1	   2		   5.81822766E-02	   5.18430480E-05		   5.74434925E-02	   5.20461183E-05
   2	   2		   5.51624080E-02	   4.53827572E-05		   5.41576709E-02	   4.56649099E-05
