  -3	  -3		   5.10780876E-02	   4.67401383E-05		   5.10760532E-02	   4.67353469E-05
  -2	  -3		   5.17057699E-02	   4.77349091E-05		   5.16979811E-02	   4.77422813E-05
  -1	  -3		   5.24033016E-02	   4.78000900E-05		   5.23967368E-02	   4.78016876E-05
   0	  -3		   5.30287783E-02	   4.88388202E-05		   5.29897706E-02	   4.88357725E-05
   1	  -3		   5.24034225E-02	   4.73918107E-05		   5.23968450E-02	   4.73903204E-05
   2	  -3		   5.17089733E-02	   4.77958200E-05		   5.17011611E-02	   4.78032446E-05
   3	  -3		   5.10758772E-02	   4.71437859E-05		   5.10738856E-02	   4.71436531E-05
   4	  -3		   5.09270142E-02	   4.77353099E-05		   5.09240997E-02	   4.77385193E-05
  -3	  -2		   5.17043233E-02	   4.69034242E-05		   5.16965379E-02	   4.68994644E-05
  -2	  -2		   5.27138729E-02	   4.74709188E-05		   5.26843428E-02	   4.74510228E-05
  -1	  -2		   5.54068012E-02	   4.94298740E-05		   5.51445013E-02	   4.94516718E-05
   0	  -2		   5.69194512E-02	   4.84793880E-05		   5.66072632E-02	   4.85822750E-05
   1	  -2		   5.54042112E-02	   4.81783039E-05		   5.51419559E-02	   4.81371554E-05
   2	  -2		   5.27187602E-02	   4.72537935E-05		   5.26894456E-02	   4.72715218E-05
   3	  -2		   5.17086527E-02	   5.03820027E-05		   5.17008656E-02	   5.03748156E-05
   4	  -2		   5.13299521E-02	   4.85603940E-05		   5.13255551E-02	   4.85549864E-05
  -3	  -1		   5.23987780E-02	   4.63598845E-05		   5.23922484E-02	   4.63700611E-05
  -2	  -1		   5.53995248E-02	   4.73421754E-05		   5.51371788E-02	   4.73298212E-05
  -1	  -1		   6.01422600E-02	   4.92922013E-05		   5.87664280E-02	   4.94515975E-05
   0	  -1		   8.33826992E-02	   5.12626918E-05		   7.30420092E-02	   5.13749289E-05
   1	  -1		   6.01320203E-02	   4.77579224E-05		   5.87571013E-02	   4.78318499E-05
   2	  -1		   5.54134139E-02	   4.97783009E-05		   5.51509026E-02	   4.98078234E-05
   3	  -1		   5.23930767E-02	   4.73942117E-05		   5.23865084E-02	   4.74001248E-05
   4	  -1		   5.21739895E-02	   4.71991510E-05		   5.21176516E-02	   4.72260499E-05
  -3	   0		   5.30225039E-02	   4.83963912E-05		   5.29832692E-02	   4.84030935E-05
  -2	   0		   5.69200407E-02	   4.78884670E-05		   5.66081096E-02	   4.79081501E-05
  -1	   0		   8.33793856E-02	   4.96559384E-05		   7.30366861E-02	   5.03015958E-05
   0	   0		   2.02801764E-01	   5.50025605E-05		   7.58477585E-02	   5.50109938E-05
   1	   0		   8.33793856E-02	   4.96559384E-05		   7.30366861E-02	   5.03015958E-05
   2	   0		   5.69200407E-02	   4.78884670E-05		   5.66081096E-02	   4.79081501E-05
   3	   0		   5.30225039E-02	   4.83963912E-05		   5.29832692E-02	   4.84030935E-05
   4	   0		   5.27300055E-02	   4.76843741E-05		   5.26249160E-02	   4.77553771E-05
  -3	   1		   5.23930767E-02	   4.73942117E-05		   5.23865084E-02	   4.74001248E-05
  -2	   1		   5.54134139E-02	   4.97783009E-05		   5.51509026E-02	   4.98078234E-05
  -1	   1		   6.01320203E-02	   4.77579224E-05		   5.87571013E-02	   4.78318499E-05
   0	   1		   8.33826992E-02	   5.12626918E-05		   7.30420092E-02	   5.13749289E-05
   1	   1		   6.01422600E-02	   4.92922013E-05		   5.87664280E-02	   4.94515975E-05
   2	   1		   5.53995248E-02	   4.73421754E-05		   5.51371788E-02	   4.73298212E-05
   3	   1		   5.23987780E-02	   4.63598845E-05		   5.23922484E-02	   4.63700611E-05
   4	   1		   5.21739895E-02	   4.71991510E-05		   5.21176516E-02	   4.72260499E-05
  -3	   2		   5.17086527E-02	   5.03820027E-05		   5.17008656E-02	   5.03748156E-05
  -2	   2		   5.27187602E-02	   4.72537935E-05		   5.26894456E-02	   4.72715218E-05
  -1	   2		   5.54042112E-02	   4.81783039E-05		   5.51419559E-02	   4.81371554E-05
   0	   2		   5.69194512E-02	   4.84793880E-05		   5.66072632E-02	   4.85822750E-05
   1	   2		   5.54068012E-02	   4.94298740E-05		   5.51445013E-02	   4.94516718E-05
   2	   2		   5.27138729E-02	   4.74709188E-05		   5.26843428E-02	   4.74510228E-05
   3	   2		   5.17043233E-02	   4.69034242E-05		   5.16965379E-02	   4.68994644E-05
   4	   2		   5.13299521E-02	   4.85603940E-05		   5.13255551E-02	   4.85549864E-05
  -3	   3		   5.10758772E-02	   4.71437859E-05		   5.10738856E-02	   4.71436531E-05
  -2	   3		   5.17089733E-02	   4.77958200E-05		   5.17011611E-02	   4.78032446E-05
  -1	   3		   5.24034225E-02	   4.73918107E-05		   5.23968450E-02	   4.73903204E-05
   0	   3		   5.30287783E-02	   4.88388202E-05		   5.29897706E-02	   4.88357725E-05
   1	   3		   5.24033016E-02	   4.78000900E-05		   5.23967368E-02	   4.78016876E-05
   2	   3		   5.17057699E-02	   4.77349091E-05		   5.16979811E-02	   4.77422813E-05
   3	   3		   5.10780876E-02	   4.67401383E-05		   5.10760532E-02	   4.67353469E-05
   4	   3		   5.09270142E-02	   4.77353099E-05		   5.09240997E-02	   4.77385193E-05
  -3	   4		   5.09184059E-02	   4.69922433E-05		   5.09154606E-02	   4.69914546E-05
  -2	   4		   5.13264390E-02	   4.90023996E-05		   5.13220974E-02	   4.90053791E-05
  -1	   4		   5.21691944E-02	   4.89984303E-05		   5.21130891E-02	   4.90121385E-05
   0	   4		   5.27436047E-02	   4.94697811E-05		   5.26381066E-02	   4.94860967E-05
   1	   4		   5.21691944E-02	   4.89984303E-05		   5.21130891E-02	   4.90121385E-05
   2	   4		   5.13264390E-02	   4.90023996E-05		   5.13220974E-02	   4.90053791E-05
   3	   4		   5.09184059E-02	   4.69922433E-05		   5.09154606E-02	   4.69914546E-05
   4	   4		   5.07722101E-02	   4.85033406E-05		   5.07653694E-02	   4.84883898E-05
