  -7	  -7		   5.62256183E-02	   7.32306681E-05		   5.62247740E-02	   7.32280889E-05
  -6	  -7		   5.63031270E-02	   7.10465529E-05		   5.63022796E-02	   7.10441253E-05
  -5	  -7		   5.64530998E-02	   7.09869433E-05		   5.64522547E-02	   7.09852651E-05
  -4	  -7		   5.66363521E-02	   7.05362198E-05		   5.66354987E-02	   7.05345480E-05
  -3	  -7		   5.68242344E-02	   7.33328802E-05		   5.68233914E-02	   7.33294246E-05
  -2	  -7		   5.70117240E-02	   7.52580854E-05		   5.70108763E-02	   7.52578967E-05
  -1	  -7		   5.71233633E-02	   7.33963008E-05		   5.71225196E-02	   7.33947056E-05
   0	  -7		   5.71579414E-02	   7.38630806E-05		   5.71570852E-02	   7.38619368E-05
   1	  -7		   5.71152669E-02	   7.48017431E-05		   5.71144128E-02	   7.47986541E-05
   2	  -7		   5.70074723E-02	   7.61808379E-05		   5.70066200E-02	   7.61796994E-05
   3	  -7		   5.68398662E-02	   7.07734905E-05		   5.68390233E-02	   7.07725645E-05
   4	  -7		   5.66463402E-02	   6.80068737E-05		   5.66454927E-02	   6.80059001E-05
   5	  -7		   5.64588794E-02	   7.01143879E-05		   5.64580299E-02	   7.01122632E-05
   6	  -7		   5.63177559E-02	   6.99829194E-05		   5.63169189E-02	   6.99816399E-05
   7	  -7		   5.62208160E-02	   7.04660567E-05		   5.62199647E-02	   7.04638033E-05
   8	  -7		   5.61911265E-02	   7.20195031E-05		   5.61902928E-02	   7.20209804E-05
  -7	  -6		   5.63057082E-02	   7.20773581E-05		   5.63048660E-02	   7.20762366E-05
  -6	  -6		   5.64146981E-02	   7.00596791E-05		   5.64138396E-02	   7.00575703E-05
  -5	  -6		   5.66026152E-02	   6.98473209E-05		   5.66017820E-02	   6.98468385E-05
  -4	  -6		   5.68353789E-02	   6.99945580E-05		   5.68345288E-02	   6.99933109E-05
  -3	  -6		   5.70855087E-02	   7.27946723E-05		   5.70846647E-02	   7.27951526E-05
  -2	  -6		   5.73444454E-02	   7.48259015E-05		   5.73435986E-02	   7.48248025E-05
  -1	  -6		   5.75131153E-02	   7.38067566E-05		   5.75122604E-02	   7.38060110E-05
   0	  -6		   5.75642193E-02	   7.41977359E-05		   5.75633427E-02	   7.41963541E-05
   1	  -6		   5.74982974E-02	   7.21282607E-05		   5.74974296E-02	   7.21270082E-05
   2	  -6		   5.73384590E-02	   7.32912729E-05		   5.73375992E-02	   7.32914358E-05
   3	  -6		   5.71047580E-02	   7.01574858E-05		   5.71038912E-02	   7.01537039E-05
   4	  -6		   5.68522723E-02	   6.79224788E-05		   5.68514291E-02	   6.79223575E-05
   5	  -6		   5.66139047E-02	   6.80898524E-05		   5.66130569E-02	   6.80904379E-05
   6	  -6		   5.64426646E-02	   6.89620334E-05		   5.64418347E-02	   6.89622829E-05
   7	  -6		   5.63243338E-02	   7.02649321E-05		   5.63234992E-02	   7.02617688E-05
   8	  -6		   5.62753009E-02	   7.12266687E-05		   5.62744532E-02	   7.12251817E-05
  -7	  -5		   5.64569179E-02	   7.21343340E-05		   5.64560862E-02	   7.21359241E-05
  -6	  -5		   5.66078608E-02	   7.09329945E-05		   5.66070162E-02	   7.09339531E-05
  -5	  -5		   5.68554618E-02	   7.23105627E-05		   5.68546148E-02	   7.23115954E-05
  -4	  -5		   5.71768209E-02	   7.00211162E-05		   5.71759645E-02	   7.00198302E-05
  -3	  -5		   5.75501330E-02	   7.19312207E-05		   5.75492784E-02	   7.19311170E-05
  -2	  -5		   5.79448675E-02	   7.46855878E-05		   5.79439936E-02	   7.46845323E-05
  -1	  -5		   5.82238810E-02	   7.39090076E-05		   5.82230036E-02	   7.39072321E-05
   0	  -5		   5.83312286E-02	   7.43810606E-05		   5.83303591E-02	   7.43819782E-05
   1	  -5		   5.82244271E-02	   7.37936330E-05		   5.82235452E-02	   7.37932217E-05
   2	  -5		   5.79443050E-02	   7.05481341E-05		   5.79434407E-02	   7.05493084E-05
   3	  -5		   5.75561126E-02	   6.77951587E-05		   5.75552533E-02	   6.77931720E-05
   4	  -5		   5.71797702E-02	   6.58165230E-05		   5.71789133E-02	   6.58148529E-05
   5	  -5		   5.68556164E-02	   6.85074117E-05		   5.68547611E-02	   6.85078909E-05
   6	  -5		   5.66132049E-02	   6.86464602E-05		   5.66123529E-02	   6.86447394E-05
   7	  -5		   5.64637786E-02	   6.95185916E-05		   5.64629354E-02	   6.95178429E-05
   8	  -5		   5.64118044E-02	   6.92719283E-05		   5.64109765E-02	   6.92718160E-05
  -7	  -4		   5.66473939E-02	   7.21393926E-05		   5.66465504E-02	   7.21381731E-05
  -6	  -4		   5.68434843E-02	   7.08987804E-05		   5.68426376E-02	   7.08970289E-05
  -5	  -4		   5.71809203E-02	   7.17675121E-05		   5.71800621E-02	   7.17658152E-05
  -4	  -4		   5.76472128E-02	   7.13621640E-05		   5.76463550E-02	   7.13600313E-05
  -3	  -4		   5.82694076E-02	   7.35224884E-05		   5.82685195E-02	   7.35218177E-05
  -2	  -4		   5.89099271E-02	   7.34827771E-05		   5.89089820E-02	   7.34847443E-05
  -1	  -4		   5.94488085E-02	   7.23222379E-05		   5.94479206E-02	   7.23239125E-05
   0	  -4		   5.96961687E-02	   7.35662332E-05		   5.96952427E-02	   7.35650839E-05
   1	  -4		   5.94660063E-02	   7.37088738E-05		   5.94651172E-02	   7.37103913E-05
   2	  -4		   5.89080969E-02	   6.91909040E-05		   5.89071542E-02	   6.91897677E-05
   3	  -4		   5.82636932E-02	   6.77498563E-05		   5.82628148E-02	   6.77506648E-05
   4	  -4		   5.76565162E-02	   6.72129980E-05		   5.76556652E-02	   6.72113289E-05
   5	  -4		   5.71951774E-02	   7.14128485E-05		   5.71943235E-02	   7.14124632E-05
   6	  -4		   5.68504192E-02	   7.07554015E-05		   5.68495717E-02	   7.07551826E-05
   7	  -4		   5.66375867E-02	   7.05397186E-05		   5.66367458E-02	   7.05385090E-05
   8	  -4		   5.65808414E-02	   7.03706815E-05		   5.65799946E-02	   7.03718334E-05
  -7	  -3		   5.68334933E-02	   6.93400980E-05		   5.68326455E-02	   6.93393790E-05
  -6	  -3		   5.70934830E-02	   6.84178490E-05		   5.70926274E-02	   6.84167206E-05
  -5	  -3		   5.75588858E-02	   6.89960677E-05		   5.75580187E-02	   6.89952629E-05
  -4	  -3		   5.82686601E-02	   7.05898300E-05		   5.82677748E-02	   7.05900993E-05
  -3	  -3		   5.92414141E-02	   7.31481766E-05		   5.92404580E-02	   7.31469734E-05
  -2	  -3		   6.04246900E-02	   7.21176468E-05		   6.04237300E-02	   7.21163171E-05
  -1	  -3		   6.17605907E-02	   7.09727149E-05		   6.17577882E-02	   7.09746212E-05
   0	  -3		   6.21447869E-02	   7.42003564E-05		   6.21429289E-02	   7.42001115E-05
   1	  -3		   6.17647474E-02	   7.29619692E-05		   6.17619402E-02	   7.29590067E-05
   2	  -3		   6.04089129E-02	   7.18968062E-05		   6.04079513E-02	   7.18974247E-05
