 -11	 -11		   5.50821252E-02	   9.26265139E-05		   5.50803032E-02	   9.26255961E-05
 -10	 -11		   5.51095670E-02	   9.33560621E-05		   5.51077542E-02	   9.33525658E-05
  -9	 -11		   5.51548618E-02	   9.26379816E-05		   5.51530240E-02	   9.26363307E-05
  -8	 -11		   5.52172210E-02	   9.39867370E-05		   5.52153972E-02	   9.39840822E-05
  -7	 -11		   5.52883618E-02	   9.47872608E-05		   5.52865479E-02	   9.47877512E-05
  -6	 -11		   5.53518331E-02	   9.43574481E-05		   5.53500058E-02	   9.43545458E-05
  -5	 -11		   5.54267321E-02	   9.37847879E-05		   5.54248821E-02	   9.37832153E-05
  -4	 -11		   5.54929989E-02	   9.41270882E-05		   5.54911468E-02	   9.41217474E-05
  -3	 -11		   5.55742435E-02	   9.34854134E-05		   5.55724082E-02	   9.34839318E-05
  -2	 -11		   5.56242158E-02	   9.48049474E-05		   5.56223757E-02	   9.47979665E-05
  -1	 -11		   5.56532874E-02	   9.50097521E-05		   5.56514405E-02	   9.50106530E-05
   0	 -11		   5.56622260E-02	   9.27649671E-05		   5.56603939E-02	   9.27602406E-05
   1	 -11		   5.56527828E-02	   9.36317023E-05		   5.56509365E-02	   9.36269087E-05
   2	 -11		   5.56253233E-02	   9.34384054E-05		   5.56234897E-02	   9.34336272E-05
   3	 -11		   5.55746627E-02	   9.23852079E-05		   5.55728279E-02	   9.23804480E-05
   4	 -11		   5.55041841E-02	   9.24825179E-05		   5.55023590E-02	   9.24789016E-05
   5	 -11		   5.54227283E-02	   9.17544120E-05		   5.54208848E-02	   9.17480973E-05
   6	 -11		   5.53476126E-02	   9.25804626E-05		   5.53457882E-02	   9.25784476E-05
   7	 -11		   5.52829539E-02	   9.39385098E-05		   5.52811292E-02	   9.39332052E-05
   8	 -11		   5.52093235E-02	   9.46568024E-05		   5.52075106E-02	   9.46543182E-05
   9	 -11		   5.51509051E-02	   9.35508138E-05		   5.51490824E-02	   9.35509014E-05
  10	 -11		   5.51221998E-02	   9.50284075E-05		   5.51203689E-02	   9.50250293E-05
  11	 -11		   5.50867196E-02	   9.50404273E-05		   5.50849057E-02	   9.50378300E-05
  12	 -11		   5.50765874E-02	   9.44689610E-05		   5.50747715E-02	   9.44643284E-05
 -11	 -10		   5.50999267E-02	   9.51599249E-05		   5.50980884E-02	   9.51587369E-05
 -10	 -10		   5.51407275E-02	   9.48905867E-05		   5.51388877E-02	   9.48859451E-05
  -9	 -10		   5.51889400E-02	   9.47311252E-05		   5.51871095E-02	   9.47284324E-05
  -8	 -10		   5.52565359E-02	   9.62973369E-05		   5.52547022E-02	   9.62974799E-05
  -7	 -10		   5.53369215E-02	   9.63993385E-05		   5.53350865E-02	   9.63965014E-05
  -6	 -10		   5.54141996E-02	   9.59982744E-05		   5.54123765E-02	   9.59965528E-05
  -5	 -10		   5.54932386E-02	   9.47005254E-05		   5.54914011E-02	   9.46978917E-05
  -4	 -10		   5.55717939E-02	   9.42258901E-05		   5.55699505E-02	   9.42205837E-05
  -3	 -10		   5.56565008E-02	   9.38900634E-05		   5.56546627E-02	   9.38887012E-05
  -2	 -10		   5.57148876E-02	   9.35059184E-05		   5.57130440E-02	   9.35025318E-05
  -1	 -10		   5.57559183E-02	   9.25488643E-05		   5.57540694E-02	   9.25404584E-05
   0	 -10		   5.57673722E-02	   9.25835731E-05		   5.57655294E-02	   9.25808548E-05
   1	 -10		   5.57610887E-02	   9.49178675E-05		   5.57592502E-02	   9.49160241E-05
   2	 -10		   5.57210164E-02	   9.44483551E-05		   5.57191690E-02	   9.44438001E-05
   3	 -10		   5.56555319E-02	   9.45389197E-05		   5.56536860E-02	   9.45364379E-05
   4	 -10		   5.55882320E-02	   9.39387852E-05		   5.55863932E-02	   9.39344209E-05
   5	 -10		   5.54999785E-02	   9.27801165E-05		   5.54981512E-02	   9.27775062E-05
   6	 -10		   5.54103823E-02	   9.22434109E-05		   5.54085394E-02	   9.22404289E-05
   7	 -10		   5.53302602E-02	   9.45968232E-05		   5.53284346E-02	   9.45939926E-05
   8	 -10		   5.52506518E-02	   9.60393609E-05		   5.52488300E-02	   9.60377310E-05
   9	 -10		   5.51870300E-02	   9.58096470E-05		   5.51852247E-02	   9.58069561E-05
  10	 -10		   5.51380383E-02	   9.55565175E-05		   5.51362003E-02	   9.55511847E-05
  11	 -10		   5.50996550E-02	   9.36341582E-05		   5.50978345E-02	   9.36315197E-05
  12	 -10		   5.50942849E-02	   9.55003271E-05		   5.50924737E-02	   9.54985540E-05
 -11	  -9		   5.51496549E-02	   9.34797861E-05		   5.51478329E-02	   9.34766678E-05
 -10	  -9		   5.51884559E-02	   9.45894125E-05		   5.51866504E-02	   9.45834321E-05
  -9	  -9		   5.52493439E-02	   9.54406600E-05		   5.52475235E-02	   9.54389471E-05
  -8	  -9		   5.53187558E-02	   9.60362101E-05		   5.53169324E-02	   9.60309713E-05
  -7	  -9		   5.54033278E-02	   9.63435835E-05		   5.54014980E-02	   9.63405679E-05
  -6	  -9		   5.55152883E-02	   9.76789972E-05		   5.55134592E-02	   9.76761068E-05
  -5	  -9		   5.56145149E-02	   9.68506023E-05		   5.56126754E-02	   9.68475581E-05
  -4	  -9		   5.57195009E-02	   9.52991082E-05		   5.57176508E-02	   9.52982476E-05
  -3	  -9		   5.58215333E-02	   9.37642801E-05		   5.58196723E-02	   9.37601323E-05
  -2	  -9		   5.58949743E-02	   9.38099684E-05		   5.58931309E-02	   9.38083120E-05
  -1	  -9		   5.59476913E-02	   9.44167660E-05		   5.59458418E-02	   9.44150187E-05
   0	  -9		   5.59618593E-02	   9.30631882E-05		   5.59599884E-02	   9.30591138E-05
   1	  -9		   5.59513476E-02	   9.39354202E-05		   5.59495025E-02	   9.39337435E-05
   2	  -9		   5.59051569E-02	   9.40659876E-05		   5.59033040E-02	   9.40618802E-05
   3	  -9		   5.58190299E-02	   9.33824149E-05		   5.58171801E-02	   9.33821183E-05
   4	  -9		   5.57208998E-02	   9.25360756E-05		   5.57190430E-02	   9.25325725E-05
   5	  -9		   5.56132122E-02	   9.27565336E-05		   5.56113746E-02	   9.27530741E-05
   6	  -9		   5.55012088E-02	   9.26063670E-05		   5.54993653E-02	   9.26041478E-05
   7	  -9		   5.54011368E-02	   9.36221630E-05		   5.53992958E-02	   9.36215092E-05
   8	  -9		   5.53065121E-02	   9.41845781E-05		   5.53046720E-02	   9.41824061E-05
   9	  -9		   5.52452252E-02	   9.57297496E-05		   5.52433802E-02	   9.57271578E-05
